SBW_STATN_ID,SBW_STATN_NM,SBW_STATN_NCNAM,SBW_STATN_XCRD,SBW_STATN_YCRD,NEXT_STATN_ID1,NEXT_STATN_NM1,NEXT_STATN_ID2,NEXT_STATN_NM2,BFR_STATN_ID1,BFR_STATN_NM1,BFR_STATN_ID2,BFR_STATN_NM2,TRSF_STATN_ID1,TRSF_ROUTE_ID1,TRSF_STATN_ID2,TRSF_ROUTE_ID2,TRSF_STATN_ID3,TRSF_ROUTE_ID3,ROUTE_NO,SBW_STATN_TRSF_STATN_INFO,SBW_STATN_FOM_INFO,SBW_STATN_PTF_INFO,SBW_STATN_TLROM_INFO,SBW_STATN_CRSG_INFO,SBW_STATN_MTPL_INFO,SBW_STATN_SPT_PBSC_INFO,BIKE_CSTD_CNT,SBW_STATN_ADDR,SBW_STATN_TLNO,SBW_STATN_GFD_INFO,CITY_CD,ROAD_NM_ADDR,DATA_CONNO,OPERT_TPCD,OCCRR_DTM,CNTCT_BGN_DTM,CNTCT_PRCES_DTM,CNTCT_PRCES_STCD,TRNSA_ID
20234,남동구청,,288414,539200,20235,인천대공원,0,,20233,만수,0,,0,0,0,0,0,0,22,1,1,2,2,2,0,0,0,인천광역시 남동구 만수동 1006,032-451-4325,1,2000,,729,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
20235,인천대공원,,289865,539209,20236,운연(서창),0,,20234,남동구청,0,,0,0,0,0,0,0,22,1,2,2,2,2,0,0,0,인천광역시 남동구 장수동 606-9,032-451-4326,1,2000,인천광역시 남동구 수인로 3677,730,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
20236,운연(서창),,290431,538232,0,,0,,20235,인천대공원,0,,0,0,0,0,0,0,22,1,2,2,1,2,0,0,0,인천광역시 남동구 운연동 131-7,032-451-4327,1,2000,,731,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30101,판암,대전대,351551,413056,30102,신흥,0,,0,,0,,0,0,0,0,0,0,31,1,1,2,1,2,1,0,60,대전광역시 동구 판암동 484,042-274-3101,2,3000,대전광역시 동구 옥천로 162,732,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30102,신흥,,350674,413378,30103,대동,0,,30101,판암,0,,0,0,0,0,0,0,31,1,1,2,2,2,0,0,70,대전광역시 동구 판암동 708-3,042-274-3102,1,3000,대전광역시 동구 옥천로 70,733,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30103,대동,우송대,350175,414466,30104,대전역,0,,30102,신흥,0,,0,0,0,0,0,0,31,1,1,1,2,2,1,0,120,대전광역시 동구 대동 148-54,042-539-3603,0,3000,대전광역시 동구 계족로 176,734,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30104,대전역,,349303,414694,30105,중앙로,0,,30103,대동,0,,0,0,0,0,0,0,31,1,1,1,2,2,0,0,300,대전광역시 동구 정동 1-298,042-222-3104,0,3000,대전광역시 동구 중앙로 218,735,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30105,중앙로,,348647,414378,30106,중구청,0,,30104,대전역,0,,0,0,0,0,0,0,31,1,1,2,2,2,0,0,100,대전광역시 중구 은행동 216,042-226-3105,2,3000,대전광역시 중구 중앙로 145,736,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30106,중구청,충남도청,348087,413956,30107,서대전네거리,0,,30105,중앙로,0,,0,0,0,0,0,0,31,1,1,1,2,2,1,0,110,대전광역시 중구 대흥동 630,042-226-3106,0,3000,대전광역시 중구 중앙로 71,737,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30107,서대전네거리,,347448,413692,30108,오룡,0,,30106,중구청,0,,0,0,0,0,0,0,31,1,1,1,2,2,0,0,150,대전광역시 중구 용두동 155,042-222-3107,0,3000,대전광역시 중구 계룡로 889,738,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30108,오룡,,346781,414379,30109,용문,0,,30107,서대전네거리,0,,0,0,0,0,0,0,31,1,1,2,2,2,1,0,115,대전광역시 중구 오류동 195,042-521-3108,1,3000,대전광역시 중구 계룡로 793,739,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30109,용문,,345734,415460,30110,탄방,0,,30108,오룡,0,,0,0,0,0,0,0,31,1,1,2,2,2,0,0,100,대전광역시 서구 용문동 262,042-521-3109,1,3000,대전광역시 서구 계룡로 644,740,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30110,탄방,,344956,416271,30111,시청,0,,30109,용문,0,,0,0,0,0,0,0,31,1,1,2,2,2,0,0,150,대전광역시 서구 탄방동 1449,042-471-5110,1,3000,대전광역시 서구 문정로 48번길 19,741,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30111,시청,,345153,416953,30112,정부청사,0,,30110,탄방,0,,0,0,0,0,0,0,31,1,1,2,2,2,1,0,100,대전광역시 서구 둔산동 1408-1,042-476-6111,1,3000,대전광역시 서구 둔산중로 55,742,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30112,정부청사,,344655,417596,30113,갈마,0,,30111,시청,0,,0,0,0,0,0,0,31,1,1,2,2,2,1,0,100,대전광역시 서구 둔산동 1515-1,042-539-3612,1,3000,대전광역시 서구 한밭대로 744,743,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30113,갈마,,343902,417613,30114,월평,0,,30112,정부청사,0,,0,0,0,0,0,0,31,1,1,2,2,2,0,0,150,대전광역시 서구 갈마동 1462,042-483-6113,1,3000,대전광역시 서구 한밭대로 666,744,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30114,월평,한국과학기술원,343148,417698,30115,갑천,0,,30113,갈마,0,,0,0,0,0,0,0,31,1,1,2,2,2,0,0,150,대전광역시 서구 월평동 1503-1,042-487-0114,1,3000,대전광역시 서구 한밭대로 595,745,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30115,갑천,,342269,417305,30116,유성온천,0,,30114,월평,0,,0,0,0,0,0,0,31,1,1,2,2,2,0,0,150,대전광역시 서구 월평동 1555,042-476-3115,1,3000,대전광역시 서구 갑천도시고속도로 1833,746,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30116,유성온천,충남대.목원대,341099,417204,30117,구암,0,,30115,갑천,0,,0,0,0,0,0,0,31,1,1,2,2,2,0,0,150,대전광역시 유성구 봉명동 240,042-825-4116,1,3000,대전광역시 유성구 계룡로 97,747,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30117,구암,,340114,417542,30118,현충원,0,,30116,유성온천,0,,0,0,0,0,0,0,31,1,1,2,2,2,0,0,100,대전광역시 유성구 구암동 96-3,042-823-5117,1,3000,대전광역시 유성구 유성대로 703,748,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30118,현충원,한밭대,339299,417809,30119,월드컵경기장,0,,30117,구암,0,,0,0,0,0,0,0,31,1,1,2,2,2,0,0,100,대전광역시 유성구 구암동 424,042-824-9118,1,3000,대전광역시 유성구 현충원로 455,749,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30119,월드컵경기장,노은도매시장,338981,418680,30120,노은,0,,30118,현충원,0,,0,0,0,0,0,0,31,1,1,2,2,2,0,0,150,대전광역시 유성구 노은동 566,042-826-3119,1,3000,대전광역시 유성구 한밭대로 155,750,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30120,노은,,338986,419488,30121,지족,0,,30119,월드컵경기장,0,,0,0,0,0,0,0,31,1,1,2,2,2,0,0,150,대전광역시 유성구 지족동 962,042-826-3120,1,3000,대전광역시 유성구 노은로 161,751,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30121,지족,침신대,339143,420592,30122,반석,0,,30120,노은,0,,0,0,0,0,0,0,31,1,1,2,2,2,0,0,150,대전광역시 유성구 지족동 836-6,042-826-3121,1,3000,대전광역시 유성구 노은로 273,752,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
30122,반석,칠성대,338712,421484,0,,0,,30121,지족,0,,0,0,0,0,0,0,31,1,1,2,2,2,0,0,150,대전광역시 유성구 반석동 685,042-825-3122,2,3000,대전광역시 유성구 북유성대로 303,753,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40115,설화명곡,,444423,355539,40116,화원,0,,0,,0,,0,0,0,0,0,0,41,1,1,2,4,2,0,0,0,대구광역시 달성군 화원읍 설화리 562-1,053-634-2674,1,4000,대구광역시 달성군 화원읍 비슬로 2476,754,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40116,화원,,445422,356170,40117,대곡,0,,40115,설화명곡,0,,0,0,0,0,0,0,41,1,1,2,2,2,0,0,0,대구광역시 달성군 화원읍 천내리 896-1,053-634-5125,1,4000,대구광역시 달성군 화원읍 비슬로 2600,755,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40117,대곡,정부대구청사,446519,356745,40118,진천,0,,40116,화원,0,,0,0,0,0,0,0,41,1,1,2,2,2,1,0,0,대구광역시 달서구 대곡동 946,053-644-7723,1,4000,대구광역시 달서구 비슬로 2718,756,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40118,진천,보강병원,447420,357230,40119,월배,0,,40117,대곡,0,,0,0,0,0,0,0,41,1,1,2,2,2,1,0,128,대구광역시 달서구 진천동 608-4,053-642-7723,1,4000,대구광역시 달서구 월배로 76,757,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40119,월배,,448141,357506,40120,상인,0,,40118,진천,0,,0,0,0,0,0,0,41,1,1,2,2,1,1,0,28,대구광역시 달서구 진천동 49-4,053-642-7732,1,4000,대구광역시 달서구 월배로 143,758,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40120,상인,,448799,357808,40121,월촌,0,,40119,월배,0,,0,0,0,0,0,0,41,1,1,2,2,2,1,0,323,대구광역시 달서구 상인동 204-4,053-642-7745,1,4000,대구광역시 달서구 월배로 223,759,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40121,월촌,,449482,358335,40122,송현,0,,40120,상인,0,,0,0,0,0,0,0,41,1,1,2,2,2,1,0,84,대구광역시 달서구 송현동 2041,053-626-7710,1,4000,대구광역시 달서구 월배로 311,760,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40122,송현,참조은병원,450045,359158,40123,서부정류장,0,,40121,월촌,0,,0,0,0,0,0,0,41,1,1,2,2,2,1,0,14,대구광역시 달서구 송현동 950,053-626-7730,1,4000,대구광역시 달서구 월배로 412,761,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40123,서부정류장,관문시장,450553,359871,40124,대명,0,,40122,송현,0,,0,0,0,0,0,0,41,1,1,2,2,2,1,0,77,대구광역시 남구 대명동 1288,053-651-7736,1,4000,대구광역시 남구 월배로 501,762,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40124,대명,,451280,360078,40125,안지랑,0,,40123,서부정류장,0,,0,0,0,0,0,0,41,1,1,2,2,2,1,0,14,대구광역시 남구 대명동 1291,053-627-7746,1,4000,대구광역시 남구 대명로 71,763,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40125,안지랑,대구가톨릭대학교병원,452040,360076,40126,현충로,0,,40124,대명,0,,0,0,0,0,0,0,41,1,1,2,2,1,1,0,14,대구광역시 남구 대명동 1291,053-626-7747,1,4000,대구광역시 남구 대명로 141,764,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40126,현충로,,452716,360265,40127,영대병원,0,,40125,안지랑,0,,0,0,0,0,0,0,41,1,1,2,2,1,1,0,28,대구광역시 남구 대명동 1291,053-651-7756,1,4000,대구광역시 남구 대명로 222,765,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40127,영대병원,,453334,360641,40128,교대,0,,40126,현충로,0,,0,0,0,0,0,0,41,1,1,2,2,2,1,0,56,대구광역시 남구 대명동 224,053-626-7760,1,4000,대구광역시 남구 대명로 292,766,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40128,교대,,453544,361401,40129,명덕(2.28민주운동기념회관),0,,40127,영대병원,0,,0,0,0,0,0,0,41,1,1,2,2,2,1,0,14,대구광역시 남구 대명동 1982-11,053-473-7702,1,4000,대구광역시 남구 중앙대로 194,767,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40129,명덕,2.28민주운동기념회관,453595,362184,40130,반월당,0,,40128,교대,0,,40339,43,0,0,0,0,41,2,1,2,2,2,1,0,0,대구광역시 중구 남산동 2321,053-255-7723,1,4000,대구광역시 중구 명덕로 185,768,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40130,반월당,현대백화점,453780,362908,40131,중앙로,0,,40129,명덕(2.28민주운동기념회관),0,,40230,42,0,0,0,0,41,2,1,2,4,2,1,0,0,대구광역시 중구 덕산동 88,053-255-7735,1,4000,대구광역시 중구 달구벌대로 2100,769,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40131,중앙로,,453834,363600,40132,대구역,0,,40130,반월당,0,,0,0,0,0,0,0,41,1,1,2,2,2,1,0,0,대구광역시 중구 남일동 143-1,053-256-7746,1,4000,대구광역시 중구 중앙대로 424,770,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40132,대구역,,454110,364202,40133,칠성시장,0,,40131,중앙로,0,,0,0,0,0,0,0,41,1,1,2,2,1,1,0,0,대구광역시 북구 칠성동 302-94,053-426-7797,1,4000,대구광역시 북구 칠성남로 30길 24,771,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40133,칠성시장,,454840,364186,40134,신천,0,,40132,대구역,0,,0,0,0,0,0,0,41,1,1,2,2,1,1,0,21,대구광역시 북구 칠성동1가 278-1,053-427-7751,1,4000,대구광역시 북구 칠성남로 222,772,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40134,신천,경북대입구,455963,364026,40135,동대구역,0,,40133,칠성시장,0,,0,0,0,0,0,0,41,1,1,2,2,1,1,0,14,대구광역시 동구 신천동 741,053-756-7706,1,4000,대구광역시 동구 동부로 41,773,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40135,동대구역,,456855,364342,40136,동구청,0,,40134,신천,0,,0,0,0,0,0,0,41,1,1,2,2,1,1,0,122,대구광역시 동구 신천동 329-5,053-742-7787,1,4000,대구광역시 동구 동대구로 530,774,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40136,동구청,큰고개,457273,365115,40137,아양교,0,,40135,동대구역,0,,0,0,0,0,0,0,41,1,1,2,2,2,1,0,14,대구광역시 동구 신암동 369,053-942-7721,1,4000,대구광역시 동구 신암남로 169,775,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40137,아양교,대구국제공항입구,457955,365429,40138,동촌,0,,40136,동구청,0,,0,0,0,0,0,0,41,1,1,2,2,1,1,0,42,대구광역시 동구 신암동 1575,053-942-7724,1,4000,대구광역시 동구 아양로 245,776,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40138,동촌,동촌유원지,458894,365324,40139,해안,0,,40137,아양교,0,,0,0,0,0,0,0,41,1,1,2,2,2,1,0,70,대구광역시 동구 검사동 1104,053-981-7731,1,4000,대구광역시 동구 해동로 197,777,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40139,해안,,459773,365038,40140,방촌,0,,40138,동촌,0,,0,0,0,0,0,0,41,1,1,2,2,2,1,0,14,대구광역시 동구 방촌동 1139-1,053-981-7775,1,4000,대구광역시 동구 동촌로 167,778,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40140,방촌,,460708,364620,40141,용계,0,,40139,해안,0,,0,0,0,0,0,0,41,1,1,2,2,2,1,0,14,대구광역시 동구 방촌동 857-19,053-984-7716,1,4000,대구광역시 동구 동촌로 275,779,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40141,용계,,461755,364242,40142,율하,0,,40140,방촌,0,,0,0,0,0,0,0,41,1,1,2,2,2,1,0,0,대구광역시 동구 용계동 405-4,053-985-7798,1,4000,대구광역시 동구 동촌로 383,780,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40142,율하,,462779,363511,40143,신기,0,,40141,용계,0,,0,0,0,0,0,0,41,1,1,2,2,2,1,0,28,대구광역시 동구 율하동 840-27,053-962-7729,1,4000,대구광역시 동구 안심로 57,781,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40143,신기,,463563,363202,40144,반야월,0,,40142,율하,0,,0,0,0,0,0,0,41,1,1,2,2,2,1,0,69,대구광역시 동구 신기동 227,053-962-7773,1,4000,대구광역시 동구 안심로 159,782,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40144,반야월,,464637,363125,40145,각산,0,,40143,신기,0,,0,0,0,0,0,0,41,1,1,2,2,2,1,0,28,대구광역시 동구 동호동 207-11,053-962-7798,1,4000,대구광역시 동구 안심로 261,783,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40145,각산,,465613,363360,40146,안심,0,,40144,반야월,0,,0,0,0,0,0,0,41,1,1,2,2,1,1,0,0,대구광역시 동구 신서동 627-15,053-963-7754,1,4000,대구광역시 동구 안심로 363,784,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40146,안심,,466454,363720,0,,0,,40145,각산,0,,0,0,0,0,0,0,41,1,1,1,2,2,1,0,63,대구광역시 동구 괴전동 536-1,053-963-7769,0,4000,대구광역시 동구 안심로 455,785,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40216,문양,,439677,362766,40217,다사,0,,0,,0,,0,0,0,0,0,0,42,1,2,1,2,2,0,0,0,대구광역시 달성군 다사읍 문양리 400,053-584-6826,0,4000,대구광역시 달성군 다사읍 문양역길 71,786,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40217,다사,,441584,362873,40218,대실,0,,40216,문양,0,,0,0,0,0,0,0,42,1,1,2,2,2,0,0,0,대구광역시 달성군 다사읍 매곡리 689-1,053-588-6680,1,4000,대구광역시 달성군 다사읍 다사역로 30,787,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40218,대실,,442249,362032,40219,강창,0,,40217,다사,0,,0,0,0,0,0,0,42,1,1,2,2,2,0,0,0,대구광역시 달성군 다사읍 죽곡리 242-2,053-587-1933,1,4000,대구광역시 달성군 다사읍 달구벌대로 888,788,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40219,강창,,443484,361563,40220,계명대,0,,40218,대실,0,,0,0,0,0,0,0,42,1,1,2,2,1,1,0,0,대구광역시 달서구 호산동 102-2,053-585-0660,1,4000,대구광역시 달서구 달구벌대로 1014,789,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40220,계명대,,444632,361394,40221,성서산업단지,0,,40219,강창,0,,0,0,0,0,0,0,42,1,1,2,2,1,1,0,0,대구광역시 달서구 신당동 1034-4,053-588-0990,1,4000,대구광역시 달서구 달구벌대로 1140,790,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40221,성서산업단지,,445942,361438,40222,이곡,0,,40220,계명대,0,,0,0,0,0,0,0,42,1,1,1,2,2,0,0,0,대구광역시 달서구 이곡동 653-4,053-582-6215,0,4000,대구광역시 달서구 달구벌대로 1280,791,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40222,이곡,,446798,361307,40223,용산,0,,40221,성서산업단지,0,,0,0,0,0,0,0,42,1,1,1,2,2,0,0,0,대구광역시 달서구 이곡동 707-2,053-582-6214,0,4000,대구광역시 달서구 달구벌대로 1357,792,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40223,용산,서부법원.검찰청입구,447907,361140,40224,죽전,0,,40222,이곡,0,,0,0,0,0,0,0,42,1,1,1,2,2,0,0,0,대구광역시 달서구 용산동 215-9,053-553-3598,0,4000,대구광역시 달서구 달구벌대로 1476,793,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40224,죽전,,448865,361335,40225,감삼,0,,40223,용산,0,,0,0,0,0,0,0,42,1,1,1,2,2,0,0,0,대구광역시 달서구 죽전동 338,053-556-0292,0,4000,대구광역시 달서구 달구벌대로 1560,794,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40225,감삼,,449700,361737,40226,두류,0,,40224,죽전,0,,0,0,0,0,0,0,42,1,1,1,2,2,0,0,0,대구광역시 달서구 감삼동 305,053-552-2856,0,4000,대구광역시 달서구 달구벌대로 1665,795,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40226,두류,,450540,362135,40227,내당,0,,40225,감삼,0,,0,0,0,0,0,0,42,1,1,1,1,2,1,0,0,대구광역시 달서구 두류동 1290-1,053-628-3663,0,4000,대구광역시 달서구 달구벌대로 1760,796,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40227,내당,,451192,362391,40228,반고개,0,,40226,두류,0,,0,0,0,0,0,0,42,1,1,1,2,2,0,0,0,대구광역시 서구 내당동 1290,053-656-6038,0,4000,대구광역시 서구 달구벌대로 1827,797,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40228,반고개,,451977,362645,40229,청라언덕,0,,40227,내당,0,,0,0,0,0,0,0,42,1,1,1,2,2,0,0,0,대구광역시 달서구 두류동 866-39,053-655-1196,0,4000,대구광역시 달서구 달구벌대로 1900,798,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40229,청라언덕,,452839,362945,40230,반월당,0,,40228,반고개,0,,40337,43,0,0,0,0,42,2,1,1,2,2,0,0,0,대구광역시 중구 동산동 640,053-256-7728,0,4000,대구광역시 중구 달구벌대로 2000,799,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40230,반월당,현대백화점,453751,363009,40231,경대병원,0,,40229,청라언덕,0,,40130,41,0,0,0,0,42,2,1,1,4,2,0,0,0,대구광역시 중구 덕산동 88,053-252-0689,0,4000,대구광역시 중구 달구벌대로 2100,800,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40231,경대병원,,454689,362738,40232,대구은행,0,,40230,반월당,0,,0,0,0,0,0,0,42,1,1,1,2,2,0,0,0,대구광역시 중구 삼덕동2가 327,053-427-0523,0,4000,대구광역시 중구 달구벌대로 2190,801,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40232,대구은행,,455641,362378,40233,범어,0,,40231,경대병원,0,,0,0,0,0,0,0,42,1,1,1,2,2,0,0,0,대구광역시 수성구 수성동4가 1085-32,053-752-0206,0,4000,대구광역시 수성구 달구벌대로 2300,802,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40233,범어,,456811,362301,40234,수성구청,0,,40232,대구은행,0,,0,0,0,0,0,0,42,1,1,1,2,2,1,0,0,대구광역시 수성구 범어동 835,053-756-9376,0,4000,대구광역시 수성구 달구벌대로 2396,803,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40234,수성구청,,457603,362287,40235,만촌,0,,40233,범어,0,,0,0,0,0,0,0,42,1,1,1,2,2,1,0,0,대구광역시 수성구 범어동 835,053-756-7822,0,4000,대구광역시 수성구 달구벌대로 2500,804,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40235,만촌,,458434,362300,40236,담티,0,,40234,수성구청,0,,0,0,0,0,0,0,42,1,1,1,2,2,0,0,0,대구광역시 수성구 만촌동 1320,053-751-0287,0,4000,대구광역시 수성구 달구벌대로 2584,805,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40236,담티,수성대.대륜,459259,361850,40237,연호,0,,40235,만촌,0,,0,0,0,0,0,0,42,1,1,1,2,2,0,0,0,대구광역시 수성구 만촌동 889,053-752-0959,0,4000,대구광역시 수성구 달구벌대로 2672,806,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40237,연호,,460838,360967,40238,대공원,0,,40236,담티,0,,0,0,0,0,0,0,42,1,1,1,2,2,0,0,0,대구광역시 수성구 연호동 552,053-791-0922,0,4000,대구광역시 수성구 달구벌대로 2870,807,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40238,대공원,,461622,360526,40239,고산,0,,40237,연호,0,,0,0,0,0,0,0,42,1,1,2,4,2,1,0,0,대구광역시 수성구 연호동 154-5,053-791-0881,1,4000,대구광역시 수성구 달구벌대로 2950,808,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40239,고산,,462811,360557,40240,신매,0,,40238,대공원,0,,0,0,0,0,0,0,42,1,1,2,2,2,0,0,0,대구광역시 수성구 시지동 250-1,053-791-0858,1,4000,대구광역시 수성구 달구벌대로 3080,809,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40240,신매,,463874,360335,40241,사월,0,,40239,고산,0,,0,0,0,0,0,0,42,1,1,2,2,2,0,0,0,대구광역시 수성구 매호동 815-5,053-791-0898,1,4000,대구광역시 수성구 달구벌대로 3180,810,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40241,사월,,464847,359910,40242,정평,0,,40240,신매,0,,0,0,0,0,0,0,42,1,1,1,2,2,1,0,0,대구광역시 수성구 신매동 8-2,053-795-0767,0,4000,대구광역시 수성구 달구벌대로 3290,811,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40242,정평,,466026,359596,40243,임당,0,,40241,사월,0,,0,0,0,0,0,0,42,1,1,2,4,2,1,0,0,경상북도 경산시 정평동 144-3,053-811-4753,1,4000,경상북도 경산시 대학로 60,812,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40243,임당,,467131,359609,40244,영남대,0,,40242,정평,0,,0,0,0,0,0,0,42,1,1,1,2,2,1,0,0,경상북도 경산시 중방동 50-4,053-811-0732,1,4000,경상북도 경산시 대학로 170,813,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
40244,영남대,,468221,359866,0,,0,,40243,임당,0,,0,0,0,0,0,0,42,1,1,2,2,2,1,0,0,경상북도 경산시 대동 201-1,053-801-3785,1,4000,경상북도 경산시 대학로 270,814,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
